| P35900
23 0.0049
| Q96C19
1 0.0213
2 0.0041
3 0.0
4 0.0
5 0.0
6 0.0
7 0.07
8 0.6405
9 0.2409
10 0.0023
11 0.0016
12 0.0
13 0.0
14 0.0
15 0.0052
16 0.0082
17 0.0
18 0.0
19 0.0
20 0.0058
21 0.0
22 0.0
23 0.0
| Q9BUP0
1 0.0213
2 0.0041
3 0.0
4 0.0
5 0.0
6 0.0
7 0.07
8 0.6405
9 0.2409
10 0.0023
11 0.0016
12 0.0
13 0.0
14 0.0
15 0.0052
16 0.0082
17 0.0
18 0.0
19 0.0
20 0.0058
21 0.0
22 0.0
23 0.0
| Q96C23
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.807
12 0.0
13 0.0
14 0.0
15 0.0
16 0.193
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96C36
1 0.005
2 0.0099
3 0.0
4 0.0002
5 0.0002
6 0.0061
7 0.0245
8 0.2821
9 0.2885
10 0.121
11 0.0608
12 0.0679
13 0.0195
14 0.0172
15 0.0183
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0191
21 0.0279
22 0.0128
23 0.019
| Q96C86
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.8762
12 0.0
13 0.0705
14 0.0533
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96CS3
1 0.007
2 0.0028
3 0.0
4 0.0
5 0.0
6 0.0572
7 0.0076
8 0.024
9 0.0079
10 0.0
11 0.0056
12 0.0054
13 0.0
14 0.0419
15 0.0322
16 0.048
17 0.0
18 0.0
19 0.0
20 0.433
21 0.2489
22 0.0496
23 0.0289
| Q96D46
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0162
14 0.0242
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.6559
22 0.3036
23 0.0
| Q96DI7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0022
7 0.0
8 0.0
9 0.0024
10 0.0063
11 0.7178
12 0.0085
13 0.0563
14 0.1227
15 0.023
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0398
21 0.0
22 0.0066
23 0.0145
| Q96EK6
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96EP5
1 0.0078
2 0.0122
3 0.0
4 0.0027
5 0.0
6 0.0216
7 0.0334
8 0.002
9 0.009
10 0.0017
11 0.0095
12 0.0018
13 0.0
14 0.0516
15 0.7415
16 0.0569
17 0.0
18 0.0
19 0.0
20 0.0479
21 0.0
22 0.0003
23 0.0
| Q96ER9
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.3743
15 0.4143
16 0.2114
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96EY8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.1875
6 0.0
7 0.6134
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.1991
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96FW1
1 0.0051
2 0.0
3 0.0035
4 0.0049
5 0.0056
6 0.0034
7 0.0046
8 0.0535
9 0.8333
10 0.0058
11 0.0266
12 0.0046
13 0.0039
14 0.0094
15 0.0
16 0.0051
17 0.0
18 0.0
19 0.0
20 0.0029
21 0.0
22 0.0221
23 0.0056
| Q96G21
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96GM5
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0984
17 0.0
18 0.0
19 0.0
20 0.1028
21 0.5255
22 0.2732
23 0.0
| Q96HE7
1 0.0129
2 0.0
3 0.0051
4 0.0065
5 0.0012
6 0.0008
7 0.0024
8 0.0015
9 0.0007
10 0.0016
11 0.0013
12 0.0
13 0.0006
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0033
21 0.1209
22 0.5722
23 0.269
| Q86YB8
1 0.0129
2 0.0
3 0.0051
4 0.0065
5 0.0012
6 0.0008
7 0.0024
8 0.0015
9 0.0007
10 0.0016
11 0.0013
12 0.0
13 0.0006
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0033
21 0.1209
22 0.5722
23 0.269
| Q96HS1
1 0.0071
2 0.0
3 0.0012
4 0.0118
5 0.014
6 0.0046
7 0.2146
8 0.3386
9 0.0704
10 0.0443
11 0.1091
12 0.0884
13 0.0296
14 0.0
15 0.0
16 0.0334
17 0.0
18 0.0035
19 0.0
20 0.0042
21 0.0068
22 0.0
23 0.0183
| Q96HY6
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96IR7
1 0.0281
2 0.0
3 0.0
4 0.0
5 0.0086
6 0.0
7 0.0
8 0.0
9 0.0046
10 0.0459
11 0.0643
12 0.4055
13 0.2197
14 0.1523
15 0.04
16 0.0267
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0043
| Q96IU4
1 0.0
2 0.0
3 0.0
4 1.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96J01
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0414
11 0.1581
12 0.143
13 0.0
14 0.5527
15 0.1048
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96JJ7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.7835
21 0.2165
22 0.0
23 0.0
| Q96K17
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96PU8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0805
13 0.2167
14 0.5994
15 0.1034
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99426
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.8053
9 0.1947
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99436
1 0.0
2 0.0003
3 0.0007
4 0.001
5 0.1532
6 0.7195
7 0.0226
8 0.0892
9 0.0016
10 0.0
11 0.0007
12 0.0
13 0.0004
14 0.001
15 0.0088
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0011
23 0.0
| Q99439
1 0.0214
2 0.003
3 0.0
4 0.0
5 0.016
6 0.0
7 0.0
8 0.0
9 0.2653
10 0.259
11 0.1243
12 0.0705
13 0.0218
14 0.1237
15 0.0095
16 0.0059
17 0.0
18 0.0
19 0.0
20 0.0076
21 0.0223
22 0.0257
23 0.024
| Q99497
1 0.0319
2 0.0535
3 0.3322
4 0.2787
5 0.0509
6 0.0368
7 0.026
8 0.0087
9 0.0134
10 0.0343
11 0.009
12 0.0286
13 0.0284
14 0.0217
15 0.0
16 0.0038
17 0.0
18 0.0003
19 0.0
20 0.0158
21 0.0172
22 0.0038
23 0.0051
| Q99536
1 0.0089
2 0.0026
3 0.0047
4 0.0119
5 0.0121
6 0.0112
7 0.0058
8 0.0096
9 0.0141
10 0.0081
11 0.0099
12 0.012
13 0.0105
14 0.0221
15 0.4516
16 0.3359
17 0.0
18 0.0
19 0.0
20 0.024
21 0.0164
22 0.0157
23 0.0127
| Q99598
1 0.0015
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.9912
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0022
16 0.0027
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0013
22 0.0011
23 0.0
| Q99615
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0198
15 0.0
16 0.0382
17 0.0
18 0.0
19 0.0
20 0.2355
21 0.3153
22 0.2643
23 0.1269
| Q99623
1 0.0041
2 0.0041
3 0.0072
4 0.0078
5 0.0127
6 0.0221
7 0.021
8 0.189
9 0.6105
10 0.0161
11 0.0175
12 0.012
13 0.0033
14 0.0087
15 0.0083
16 0.0311
17 0.0
18 0.0001
19 0.0
20 0.0066
21 0.0031
22 0.0053
23 0.0091
| Q99627
1 0.0153
2 0.1594
3 0.8036
4 0.0038
5 0.0058
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0042
13 0.0042
14 0.0
15 0.0024
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0012
23 0.0
| Q99653
1 0.0
2 0.0
3 0.0
4 1.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99714
1 0.0053
2 0.0244
3 0.0085
4 0.0131
5 0.3997
6 0.107
7 0.1575
8 0.0963
9 0.0474
10 0.0415
11 0.0123
12 0.0092
13 0.005
14 0.0107
15 0.0077
16 0.0172
17 0.0
18 0.0
19 0.0
20 0.0077
21 0.0073
22 0.0093
23 0.0127
| Q99720
1 0.0229
2 0.0
3 0.0
4 0.0
5 0.6822
6 0.0713
7 0.0331
8 0.0
9 0.0
10 0.0
11 0.0169
12 0.0
13 0.0317
14 0.0376
15 0.0112
16 0.0387
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0289
22 0.0
23 0.0256
| Q99729
1 0.0212
2 0.0002
3 0.0002
4 0.0053
5 0.0087
6 0.008
7 0.0075
8 0.0062
9 0.0055
10 0.0427
11 0.2433
12 0.1479
13 0.3885
14 0.0728
15 0.012
16 0.0058
17 0.0
18 0.0
19 0.0
20 0.0026
21 0.0084
22 0.0085
23 0.0047
| Q99816
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99829
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0188
21 0.2164
22 0.3493
23 0.4154
| Q99848
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.4821
14 0.5179
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99873
1 0.007
2 0.0061
3 0.0129
4 0.0089
5 0.0075
6 0.0089
7 0.0117
8 0.0001
9 0.0128
10 0.0111
11 0.0103
12 0.0781
13 0.1746
14 0.1687
15 0.2784
16 0.1528
17 0.0
18 0.0
19 0.0
20 0.0174
21 0.0063
22 0.0158
23 0.0105
| Q9NR22
1 0.007
2 0.0061
3 0.0129
4 0.0089
5 0.0075
6 0.0089
7 0.0117
8 0.0001
9 0.0128
10 0.0111
11 0.0103
12 0.0781
13 0.1746
14 0.1687
15 0.2784
16 0.1528
17 0.0
18 0.0
19 0.0
20 0.0174
21 0.0063
22 0.0158
23 0.0105
| Q99961
1 0.0481
2 0.0066
3 0.0099
4 0.0073
5 0.0077
6 0.0
7 0.0057
8 0.0
9 0.0
10 0.0126
11 0.0119
12 0.0148
13 0.014
14 0.0
15 0.1399
16 0.4284
17 0.0
18 0.1479
19 0.0
20 0.0344
21 0.0642
22 0.0227
23 0.0238
| Q99962
1 0.0481
2 0.0066
3 0.0099
4 0.0073
5 0.0077
6 0.0
7 0.0057
8 0.0
9 0.0
10 0.0126
11 0.0119
12 0.0148
13 0.014
14 0.0
15 0.1399
16 0.4284
17 0.0
18 0.1479
19 0.0
20 0.0344
21 0.0642
22 0.0227
23 0.0238
| Q9BPX5
1 0.9411
2 0.0453
3 0.0033
4 0.0015
5 0.0015
6 0.0016
7 0.0011
8 0.0014
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0016
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0017
23 0.0
| Q9BQ15
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96AH0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BQ75
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.8348
10 0.0
11 0.1652
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BQA1
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.3258
15 0.5689
16 0.1053
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BQE3
1 0.0127
2 0.0097
3 0.008
4 0.0063
5 0.0069
6 0.0063
7 0.0087
8 0.0194
9 0.0285
10 0.0299
11 0.0315
12 0.0259
13 0.0134
14 0.0216
15 0.0223
16 0.0319
17 0.0
18 0.0
19 0.0
20 0.2148
21 0.2466
22 0.1436
23 0.1119
| Q9BRQ8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.3718
14 0.3683
15 0.2343
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0256
21 0.0
22 0.0
23 0.0
| Q9BRX2
1 0.0111
2 0.0109
3 0.0027
4 0.0
5 0.0048
6 0.0054
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0038
14 0.0233
15 0.4938
16 0.4229
17 0.0
18 0.0
19 0.0
20 0.0212
21 0.0
22 0.0
23 0.0
| Q9BRX8
1 0.0
2 0.0
3 0.1972
4 0.7959
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0034
21 0.0
22 0.0036
23 0.0
| Q9BS26
1 0.0
2 0.0146
3 0.006
4 0.0
5 0.0
6 0.0
7 0.0053
8 0.0
9 0.0
10 0.0044
11 0.0056
12 0.0
13 0.0
14 0.0031
15 0.7705
16 0.1656
17 0.0
18 0.0
19 0.0
20 0.0015
21 0.0
22 0.0184
23 0.005
| Q9BSD7
1 0.0
2 0.0
3 0.4983
4 0.5017
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BSV6
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BTT0
1 0.0
2 0.0111
3 0.0
4 0.0051
5 0.0063
6 0.0
7 0.0884
8 0.7083
9 0.0327
10 0.0443
11 0.0666
12 0.0325
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0046
21 0.0
22 0.0
23 0.0
| Q9BTV4
1 0.0078
2 0.0
3 0.0
4 0.0001
5 0.0106
6 0.0163
7 0.0002
8 0.0001
9 0.0003
10 0.0
11 0.0336
12 0.0202
13 0.2528
14 0.4096
15 0.2242
16 0.0129
17 0.0
18 0.0
19 0.0
20 0.0001
21 0.0109
22 0.0001
23 0.0001
| Q9BTZ2
1 0.0
2 0.0264
3 0.0
4 0.05
5 0.0
6 0.2788
7 0.4252
8 0.0483
9 0.0284
10 0.0421
11 0.0366
12 0.0
13 0.0
14 0.0339
15 0.0
16 0.0304
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q6PKH6
1 0.0
2 0.0264
3 0.0
4 0.05
5 0.0
6 0.2788
7 0.4252
8 0.0483
9 0.0284
10 0.0421
11 0.0366
12 0.0
13 0.0
14 0.0339
15 0.0
16 0.0304
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P0CG22
1 0.0
2 0.0264
3 0.0
4 0.05
5 0.0
6 0.2788
7 0.4252
8 0.0483
9 0.0284
10 0.0421
11 0.0366
12 0.0
13 0.0
14 0.0339
15 0.0
16 0.0304
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BUF5
1 0.0035
2 0.0
3 0.0
4 0.0
5 0.0015
6 0.0005
7 0.0045
8 0.0033
9 0.0012
10 0.0
11 0.0
12 0.0016
13 0.0
14 0.011
15 0.0145
16 0.0203
17 0.0
18 0.0
19 0.0
20 0.1452
21 0.5189
22 0.1538
23 0.1201
| Q9BUL8
1 0.0003
2 0.0002
3 0.001
4 0.0
5 0.1264
6 0.8669
7 0.0
8 0.0
9 0.0048
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0003
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0002
23 0.0
| Q9BUP3
1 0.009
2 0.0003
3 0.0044
4 0.0109
5 0.0245
6 0.2403
7 0.2628
8 0.1417
9 0.0878
10 0.0636
11 0.0337
12 0.0052
13 0.0035
14 0.0054
15 0.0149
16 0.0248
17 0.0
18 0.0
19 0.0
20 0.0083
21 0.0155
22 0.0139
23 0.0295
| Q9BV20
1 0.0025
2 0.0016
3 0.0
4 0.0
5 0.0059
6 0.0143
7 0.0028
8 0.0122
9 0.0066
10 0.0097
11 0.0018
12 0.1891
13 0.6389
14 0.1081
15 0.0066
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BV86
1 0.0
2 0.0
3 0.0
4 0.0
5 0.6757
6 0.0389
7 0.0
8 0.0
9 0.0959
10 0.0
11 0.053
12 0.0
13 0.0
14 0.0334
15 0.0856
16 0.0175
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BVL2
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.1749
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.1
22 0.1102
23 0.6149
| Q9BWD1
1 0.0016
2 0.0006
3 0.0006
4 0.0005
5 0.0123
6 0.0004
7 0.0087
8 0.0015
9 0.0064
10 0.0062
11 0.0
12 0.3684
13 0.4427
14 0.0871
15 0.0323
16 0.0029
17 0.0
18 0.0
19 0.0
20 0.012
21 0.0
22 0.0063
23 0.0097
| Q9BWF3
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0411
13 0.2197
14 0.5393
15 0.107
16 0.07
17 0.0
18 0.0
19 0.0
20 0.0
21 0.015
22 0.003
23 0.0049
| Q9BQ04
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0411
13 0.2197
14 0.5393
15 0.107
16 0.07
17 0.0
18 0.0
19 0.0
20 0.0
21 0.015
22 0.003
23 0.0049
| Q9BWM7
1 0.007
2 0.0065
3 0.0
4 0.0176
5 0.0074
6 0.013
7 0.0067
8 0.0022
9 0.0752
10 0.0871
11 0.0962
12 0.1794
13 0.1246
14 0.1568
15 0.0988
16 0.084
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0375
| Q9BXS5
1 0.0013
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0019
13 0.0
14 0.0
15 0.0
16 0.9913
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0033
22 0.0
23 0.0021
| Q9Y6Q5
1 0.0013
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0019
13 0.0
14 0.0
15 0.0
16 0.9913
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0033
22 0.0
23 0.0021
| Q9BY32
1 0.0
2 0.7088
3 0.0
4 0.0
5 0.1413
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0778
15 0.0721
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BY43
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BYD1
1 0.0167
2 0.4105
3 0.0285
4 0.0159
5 0.0177
6 0.0
7 0.0896
8 0.077
9 0.0947
10 0.0143
11 0.063
12 0.0117
13 0.0955
14 0.0
15 0.0187
16 0.0283
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0092
23 0.0087
| Q9BYD3
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0359
10 0.7181
11 0.0903
12 0.0746
13 0.0
14 0.0
15 0.0008
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0784
21 0.0
22 0.002
23 0.0
| Q9BYG3
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0011
6 0.0
7 0.0
8 0.0
9 0.0058
10 0.2416
11 0.4142
12 0.093
13 0.1148
14 0.0224
15 0.0156
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0258
21 0.0
22 0.0342
23 0.0317
| Q9BYN8
1 0.0
2 0.0
3 0.0
4 1.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BZG1
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.4856
7 0.2681
8 0.092
9 0.0
10 0.0854
11 0.0
12 0.0689
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BZK7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0973
7 0.0898
8 0.0301
9 0.0293
10 0.0259
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0579
17 0.0
18 0.0
19 0.0
20 0.4227
21 0.1623
22 0.0685
23 0.0162
| Q9BQ87
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0973
7 0.0898
8 0.0301
9 0.0293
10 0.0259
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0579
17 0.0
18 0.0
19 0.0
20 0.4227
21 0.1623
22 0.0685
23 0.0162
| Q9BZX2
1 0.0031
2 0.0
3 0.0391
4 0.0301
5 0.0084
6 0.0121
7 0.2973
8 0.1902
9 0.1798
10 0.138
11 0.0375
12 0.0296
13 0.0054
14 0.0039
15 0.0029
16 0.0065
17 0.0
18 0.0
19 0.0
20 0.0016
21 0.002
22 0.0
23 0.0126
| Q9HA47
1 0.0031
2 0.0
3 0.0391
4 0.0301
5 0.0084
6 0.0121
7 0.2973
8 0.1902
9 0.1798
10 0.138
11 0.0375
12 0.0296
13 0.0054
14 0.0039
15 0.0029
16 0.0065
17 0.0
18 0.0
19 0.0
20 0.0016
21 0.002
22 0.0
23 0.0126
| Q9BZZ5
1 0.0
2 0.0
3 0.0
4 0.074
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0845
19 0.0
20 0.3224
21 0.3286
22 0.0613
23 0.1292
| Q9GZS3
1 0.0
2 0.0
3 0.0214
4 0.0149
5 0.0032
6 0.0
7 0.0136
8 0.6576
9 0.2457
10 0.0
11 0.0392
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0044
22 0.0
23 0.0
| Q9GZT8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.3766
13 0.6234
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9GZZ1
1 0.7867
2 0.019
3 0.0
4 0.0
5 0.0
6 0.0016
7 0.0
8 0.0021
9 0.0016
10 0.0
11 0.0
12 0.0015
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0015
21 0.0
22 0.1859
23 0.0
| Q9H074
1 0.0009
2 0.0012
3 0.0015
4 0.0011
5 0.0125
6 0.0013
7 0.0023
8 0.0
9 0.0
10 0.0012
11 0.0
12 0.0
13 0.0
14 0.006
15 0.2053
16 0.1861
17 0.0
18 0.0083
19 0.0
20 0.0322
21 0.1522
22 0.2526
23 0.1354
| Q9H0C8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.2972
16 0.597
17 0.0
